id,vernacularName,language,locality,countryCode,source,lexicon,contributor,created
52847,trebuľka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:10:32Z
52846,trebuľka ježcová,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:10:44Z
49181,antúrium,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:11:24Z
69235,antúrium Andrého,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:11:37Z
276466,antúrium bieložilové,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:11:49Z
49178,antúrium srdcovité,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:12:01Z
538555,antúrium hrubožilové,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:12:13Z
343858,antúrium kryštálové,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:12:25Z
628858,antúrium obrovské,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:12:48Z
283312,antúrium štíhle,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:13:00Z
815936,antúrium veľkolepé,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:13:23Z
273806,antúrium popínavé,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:13:35Z
430667,antúrium Scherzerovo,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:13:48Z
1419648,antúrium osamelé,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:14:00Z
141501,antúrium žiarivé,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:14:12Z
430665,antúrium Veitchovo,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:14:24Z
82686,bôľhoj,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:14:57Z
490801,bôľhoj zanoväťovitý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:15:09Z
500186,bôľhoj Hermannov,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:15:21Z
209629,bôľhoj horský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:15:33Z
447940,bôľhoj lekársky pravý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:15:47Z
130503,bôľhoj lekársky alpínsky,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:15:59Z
447938,bôľhoj lekársky karpatský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:16:11Z
447937,bôľhoj lekársky mnoholistý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:16:23Z
1154296,bôľhoj lekársky obyčajný,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:16:35Z
133461,ančar,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:16:44Z
133462,ančar jedovatý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:16:56Z
133459,ančar jedovatý africký,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:17:08Z
576330,ančarovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:17:20Z
1065276,ančarovec klamlivý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:17:32Z
273577,imelec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:17:44Z
1062278,imelec andský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:17:56Z
156178,antidezma,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:18:08Z
128637,antidezma ovocná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:18:21Z
48381,antigonon,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:18:29Z
48380,antigonon tenkobyľový,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:18:41Z
48970,papuľka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:18:49Z
209435,papuľka väčšia pravá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:19:03Z
512368,papuľka mäkká,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:19:15Z
512365,papuľka poprášená,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:19:27Z
576301,antizoma,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:19:35Z
580071,antizoma úzkolistá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:19:47Z
475217,antónia,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:19:55Z
475175,antónia vajcovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:20:07Z
184141,mombínovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:20:19Z
184143,mombínovec amazonský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:20:32Z
180052,anubias,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:20:39Z
326760,anubias Barterov,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:20:52Z
805154,anubias Barterov kopijovitolistý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:21:04Z
604733,anubias Barterov najmenší,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:21:16Z
435794,anubias oštepovitolistý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:21:28Z
435795,anubias rôznolistý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:21:41Z
141529,aotus,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:21:49Z
1135582,aotus tenučký,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:22:01Z
209858,aparistma,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:22:12Z
209857,aparistma srdcovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:22:25Z
575233,slncovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:22:37Z
580076,slncovec Pillansov,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:22:49Z
184140,ježovkovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:23:01Z
71975,metlička,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:23:20Z
75486,metlička pretrhovaná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:23:32Z
75487,metlička obyčajná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:23:45Z
184145,pitradža,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:25:11Z
1363872,drobnobyľ drobnoplodá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:26:56Z
1363874,drobnobyľ pieskomilná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:27:09Z
866483,drobnobyľ roľná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:27:15Z
210244,afananta,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:27:37Z
739696,afananta zihlená,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:27:50Z
364205,metlovník,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:28:02Z
364201,metlovník Nataliin,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:28:14Z
867349,drobnokalichovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:28:26Z
1532594,drobnokalichovec papraďolistý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:28:37Z
356114,plamienkovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:28:50Z
356113,plamienkovec zasmolený,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:29:02Z
184152,afelandra,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:29:10Z
866531,afelandra štvorradová,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:29:22Z
274139,afelandra oranžová,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:29:35Z
322316,afelandra kostrbatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:29:58Z
423621,čajovníkovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:30:10Z
423612,čajovníkovec africký,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:30:22Z
156180,skaloľub,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:30:34Z
902846,skaloľub Eschscholtzov,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:30:46Z
179649,afylant,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:30:58Z
179648,afylant montpelliersky,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:31:11Z
500669,apinažia,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:31:23Z
1355096,apinažia plávajúca,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:31:35Z
184150,mrkvovník,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:31:47Z
189356,mrkvovník aksamietový,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:31:59Z
119820,hľuzniak,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:32:11Z
119817,hľuzniak americký,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:32:24Z
58789,zeler,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:32:31Z
451745,zeler voňavý pravý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:32:45Z
123189,tmelovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:33:18Z
123188,tmelovec zimný,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:33:30Z
533150,plevovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:33:42Z
533149,plevovec bezhrotý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:33:54Z
47361,psojed,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:34:06Z
47359,psojed ľubovníkolistý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:34:18Z
58795,psojed konopný,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:34:31Z
508943,psojed jedovatý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:34:43Z
156187,melónikovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:34:55Z
158455,melónikovec zvlnený,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:35:07Z
337675,podkôrovník,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:35:30Z
337673,podkôrovník kaseáriový,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:35:42Z
378738,šidlolistovka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:35:54Z
380700,šidlolistovka podobná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:36:07Z
472468,úborovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:36:19Z
472466,úborovec málokvetý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:36:32Z
489302,čiapočkovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:36:44Z
489301,čiapočkovec nesúmerný,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:36:56Z
71977,klasovník,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:37:48Z
816348,klasovník pľuzgierkatý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:38:08Z
1017210,barbusana kanárska,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:38:15Z
62848,barbusana,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:38:23Z
435802,klasovník kučeravý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:38:35Z
75490,klasovník dvojklasý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:38:48Z
816361,klasovník dlholistý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:39:00Z
472470,klasovník madagaskarský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:39:12Z
435806,klasovník splývajúci,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:39:24Z
816365,klasovník riasovitý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:39:36Z
435814,klasovník zvlnený,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:39:48Z
206730,bičovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:39:57Z
425501,aporóza,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:40:16Z
425495,aporóza krovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:40:28Z
130725,razivka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:40:40Z
130723,razivka smradľavá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:40:53Z
363263,apostázia,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:41:05Z
702929,apostázia Wallichova,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:41:17Z
861625,aptandra,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:41:26Z
861624,aptandra trúbkovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:41:38Z
626820,bezkrídlec,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:41:50Z
1429953,bezkrídlec Burchardov,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:42:02Z
1123832,bezkrídlec európsky,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:42:14Z
119834,zvonkofialka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:42:26Z
119831,zvonkofialka nedelená,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:42:38Z
747133,garapa,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:42:47Z
747134,garapa hladkoplodá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:42:59Z
184168,akvilária,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:43:11Z
189370,akvilária melacká,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:43:23Z
82476,orlíček alpský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:43:33Z
189375,orlíček Bertoloniho,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:43:47Z
49868,orlíček kanadský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:43:54Z
121784,orlíček zlatý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:44:04Z
501742,orlíček belasý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:44:16Z
506388,orlíček bezostrohý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:44:28Z
418805,orlíček východoalpský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:44:40Z
509390,orlíček výbežkatý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:44:52Z
189376,orlíček Kitaibelov,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:45:04Z
158466,orlíček laramijský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:45:17Z
354768,orlíček pyrenejský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:45:24Z
126747,orlíček utahský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:45:44Z
291944,orlíček Skinnerov,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:45:56Z
509413,orlíček sedmohradský,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:46:08Z
509415,orlíček zelenokvetý,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:46:16Z
563494,arábočka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:46:48Z
1119525,arábočka niťolistá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:47:00Z
468112,arábkovka piesočná pravá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:47:22Z
557849,arábkovka piesočná Borbásova,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:47:34Z
490658,arábkovka Hallerova,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:47:46Z
1053539,arábkovka Hallerova pravá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:47:58Z
1092854,arábkovka Hallerova obirská,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:48:21Z
897419,arábkovka nebadaná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:48:44Z
58068,arábka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:49:12Z
515502,arábka Allioniho,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:49:25Z
903421,arábka alpínska pravá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:49:39Z
902449,arábka pochybkovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:49:58Z
1459051,arábka uškatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:50:10Z
60983,arábka kalifornská,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:50:22Z
515515,arábka machovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:50:35Z
322877,arábka brvitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:50:47Z
515514,arábka Coburgova,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:50:59Z
189378,arábka Kennedyho,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:51:24Z
1577436,arábka slatinná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:51:36Z
515511,arábka nová,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:51:48Z
515498,arábka plochoplodá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:52:01Z
158529,arábka výbežkatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:52:12Z
515518,arábka nízka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:52:24Z
515500,arábka šípovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:52:37Z
189380,arábka Scopoliho,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:52:49Z
515519,arábka Soyerova,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:53:02Z
515522,arábka Soyerova lesklá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:53:13Z
847497,arábka sudetská,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:53:25Z
333971,arábka jarná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:53:37Z
63196,podzemnica,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:54:12Z
63205,podzemnica olejná,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:54:24Z
544247,podzemnica vrchovská,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:54:37Z
906999,podzemnica rozprestretá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:54:49Z
428232,pavúčnik,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:55:27Z
514396,pavúčnik vzdušný,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:55:40Z
52850,aralka,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:55:52Z
52848,aralka kalifornská,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:56:04Z
189384,aralka čínska,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:56:16Z
119830,aralka srdcovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:56:28Z
158549,aralka vysoká,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:56:40Z
1472123,aralka vysoká lysavejúca,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:56:53Z
119825,aralka srstnatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:57:05Z
119828,aralka holá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:57:17Z
119827,aralka strapcovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:57:29Z
82813,aralka ostnatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:57:42Z
343891,aralník,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:57:54Z
343892,aralník perovitozárezový,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:58:06Z
139721,arapaciela,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:58:18Z
189389,arapaciela naholistá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:58:30Z
53718,araukária,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:58:38Z
83168,araukária úzkolistá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:58:50Z
126404,araukária andská,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:59:02Z
136231,araukária Bidwillova,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:59:14Z
53717,araukária stĺpovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:59:27Z
129533,araukária Cunninghamova,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:59:39Z
127890,araukária rôznolistá,sk,"","",,Slovak,Samo Sučík,2025-11-25T19:59:51Z
136269,araukária Müllerova,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:00:03Z
136271,araukária Ruleova,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:00:15Z
136276,araukária šidlovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:00:27Z
71979,araužia,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:00:39Z
75499,araužia hodvábna,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:00:54Z
51047,jahodovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:01:06Z
430676,jahodovec drobnoplodý,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:01:19Z
458003,jahodovec hybridný,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:01:31Z
82689,jahodovec obyčajný,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:01:43Z
576302,anamirtovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:01:55Z
1159038,anamirtovec lekársky,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:02:07Z
50259,imelovka,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:02:19Z
189393,imelovka borievková,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:02:31Z
1040023,ruman Biebersteinov,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:02:45Z
323203,arčéria,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:02:56Z
918212,arčéria krátkosrstnatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:03:09Z
139756,archidendron,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:03:16Z
141949,archidendron štíhly,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:03:29Z
347838,archidendron byvolí,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:03:41Z
139718,archidendron elipsovitý,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:03:53Z
427930,archidendron guľatý,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:04:05Z
347836,archidendron laločnatý,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:04:17Z
83638,datľovec,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:04:29Z
158570,datľovec Alexandrin,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:04:41Z
83634,datľovec kráľovský,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:04:54Z
59571,lopúch,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:05:01Z
735487,lopúch hájny,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:05:17Z
904685,lopúch obojaký,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:05:31Z
170492,lopúch pomiešaný,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:05:43Z
170493,lopúch nepravý,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:05:55Z
461716,medvedia noha,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:06:07Z
461713,medvedia noha ježatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:06:19Z
47179,medvedica,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:06:27Z
785969,medvedica červená,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:07:02Z
204243,medvedica alpínska,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:07:08Z
68049,medvedica lekárska,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:07:15Z
56025,nechtíkovka,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:07:27Z
56024,nechtíkovka žltokvetá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:07:40Z
71981,medveďuška,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:07:52Z
580127,medveďuška drsná,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:08:04Z
861919,medveďuška krátkostvolová,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:08:16Z
580137,medveďuška zbiehavá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:08:28Z
120269,medveďuška skvostná,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:08:40Z
1420262,medveďuška hybridná,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:09:04Z
156196,ardízia,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:09:16Z
158586,ardízia vrúbkovaná,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:09:28Z
287104,ardízia kučeravá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:09:40Z
158587,ardízia elipsovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:09:53Z
343967,ardízia veľkolistá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:10:05Z
158589,ardízia japonská,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:10:18Z
416482,ardízia veľkoplodá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:10:30Z
83109,areka,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:11:00Z
83108,areka betelová,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:11:12Z
839990,piesočnica alfacarská,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:11:48Z
371856,piesočnica baleárska,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:12:09Z
1599724,repíček repíkovitý pravý,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:14:00Z
483118,piesočnica dvojkvetá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:14:08Z
485814,piesočnica brvitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:14:21Z
840151,piesočnica krétska,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:14:33Z
840165,piesočnica šnúrovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:15:05Z
334483,piesočnica veľkokvetá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:15:25Z
840379,piesočnica kostravovitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:16:39Z
371851,piesočnica tenkokonáriková,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:16:55Z
324710,piesočnica horská,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:17:07Z
189443,piesočníca nevadská,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:17:19Z
840210,piesočnica tupokvetá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:17:32Z
840216,piesočnica veľhorská,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:17:43Z
487465,piesočnica purpurastá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:17:55Z
840258,piesočnica tatranská,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:18:09Z
840261,piesočnica štvorlupienková,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:18:21Z
840114,piesočnica plstnatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:18:33Z
840110,piesočnica venezuelská,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:18:45Z
180180,arenga,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:18:53Z
348791,arenga cukrová,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:19:05Z
53043,dračinka,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:19:13Z
53042,dračinka cibuľnatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:19:25Z
128749,argánia,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:19:47Z
58951,argemona,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:20:05Z
1066286,argánia tŕnitá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:20:09Z
127032,argemona bielokvetá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:20:19Z
273904,argemona veľkokvetá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:20:32Z
158612,argemona srstnatá,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:20:44Z
128533,argemona mexická,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:21:03Z
956481,nátržník husí pravý,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:21:18Z
486899,pyknokoma,sk,"","",,Slovak,Samo Sučík,2025-11-25T20:21:31Z
